Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimization,Two-Qubit Gate Depth After Optimization,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
qiskit_dtc_17_4.0394_40394,qiskit_dtc_17_4.0394_40394_1e-08_ScanPartitioner3_LEAP,17,3.711712121963501,32,32,4,4,82,150,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.25,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_17_4.0394_40394,qiskit_dtc_17_4.0394_40394_OptimizationLevel3,17,0.012469530105590002,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_46_3.9894_39894,qiskit_dtc_46_3.9894_39894_1e-08_ScanPartitioner3_QSearch,46,4.614753007888794,90,90,4,4,227,411,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9565217391304355,22.565217391304348,1.9565217391304341,3.913043478260869,,False,BQSkit
qiskit_dtc_46_3.9894_39894,qiskit_dtc_46_3.9894_39894_1e-08_ScanPartitioner3_LEAP,46,4.902137994766235,90,90,4,4,227,411,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9565217391304355,22.782608695652176,1.9565217391304341,3.956521739130434,,False,BQSkit
qiskit_dtc_46_3.9894_39894,qiskit_dtc_46_3.9894_39894_OptimizationLevel3,46,0.023065090179443002,90,90,4,4,137,410,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_26_8.2708_82708,qiskit_dtc_26_8.2708_82708_1e-08_ScanPartitioner3_QSearch,26,4.41836142539978,50,50,4,4,127,231,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.923076923076923,22.23076923076923,1.923076923076923,3.846153846153846,,False,BQSkit
qiskit_dtc_26_8.2708_82708,qiskit_dtc_26_8.2708_82708_1e-08_ScanPartitioner3_LEAP,26,4.55232048034668,50,50,4,4,127,231,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.923076923076923,23.76923076923077,1.923076923076923,4.153846153846154,,False,BQSkit
qiskit_dtc_26_8.2708_82708,qiskit_dtc_26_8.2708_82708_OptimizationLevel3,26,0.014056682586669,50,50,4,4,77,230,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_10_5.577_55770,qiskit_dtc_10_5.577_55770_1e-08_ScanPartitioner3_QSearch,10,-4.26097822189331,18,18,4,4,47,87,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_5.577_55770,qiskit_dtc_10_5.577_55770_1e-08_ScanPartitioner3_LEAP,10,3.009248971939087,18,18,4,4,47,87,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,23.0,1.8,4.0,,False,BQSkit
qiskit_dtc_10_5.577_55770,qiskit_dtc_10_5.577_55770_OptimizationLevel3,10,0.009071588516235001,18,18,4,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_20_4.8531_48531,qiskit_dtc_20_4.8531_48531_1e-08_ScanPartitioner3_QSearch,20,3.776301860809326,38,38,4,4,97,177,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9,22.0,1.9,3.8,,False,BQSkit
qiskit_dtc_20_4.8531_48531,qiskit_dtc_20_4.8531_48531_1e-08_ScanPartitioner3_LEAP,20,3.752349853515625,38,38,4,4,97,177,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9,23.0,1.9,4.0,,False,BQSkit
qiskit_dtc_20_4.8531_48531,qiskit_dtc_20_4.8531_48531_OptimizationLevel3,20,0.011976003646850001,38,38,4,4,59,176,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_10_8.0934_80934,qiskit_dtc_10_8.0934_80934_1e-08_ScanPartitioner3_QSearch,10,3.426920175552368,18,18,4,4,47,87,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_8.0934_80934,qiskit_dtc_10_8.0934_80934_1e-08_ScanPartitioner3_LEAP,10,3.16696548461914,18,18,4,4,47,87,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_8.0934_80934,qiskit_dtc_10_8.0934_80934_OptimizationLevel3,10,0.011712551116943,18,18,4,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_26_6.7729_67729,qiskit_dtc_26_6.7729_67729_1e-08_ScanPartitioner3_QSearch,26,3.848120212554931,50,50,4,4,127,231,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.923076923076923,22.23076923076923,1.923076923076923,3.846153846153846,,False,BQSkit
qiskit_dtc_26_6.7729_67729,qiskit_dtc_26_6.7729_67729_1e-08_ScanPartitioner3_LEAP,26,4.139967441558838,50,50,4,4,127,231,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.923076923076923,23.384615384615383,1.923076923076923,4.076923076923077,,False,BQSkit
qiskit_dtc_26_6.7729_67729,qiskit_dtc_26_6.7729_67729_OptimizationLevel3,26,0.014724254608154002,50,50,4,4,77,230,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_25_4.6982_46982,qiskit_dtc_25_4.6982_46982_1e-08_ScanPartitioner3_QSearch,25,3.977035760879516,48,48,4,4,122,222,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.166666666666667,23.833333333333332,2.0,4.166666666666667,,False,BQSkit
qiskit_dtc_25_4.6982_46982,qiskit_dtc_25_4.6982_46982_1e-08_ScanPartitioner3_LEAP,25,3.113817453384399,48,48,4,4,122,222,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.166666666666667,25.5,2.0,4.5,,False,BQSkit
qiskit_dtc_25_4.6982_46982,qiskit_dtc_25_4.6982_46982_OptimizationLevel3,25,0.013720989227294,48,48,4,4,74,221,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_38_8.0403_80403,qiskit_dtc_38_8.0403_80403_1e-08_ScanPartitioner3_QSearch,38,4.172109842300415,74,74,4,4,187,339,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.947368421052632,22.473684210526315,1.947368421052631,3.894736842105263,,False,BQSkit
qiskit_dtc_38_8.0403_80403,qiskit_dtc_38_8.0403_80403_1e-08_ScanPartitioner3_LEAP,38,4.575656175613403,74,74,4,4,187,339,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.947368421052632,23.526315789473685,1.947368421052631,4.105263157894737,,False,BQSkit
qiskit_dtc_38_8.0403_80403,qiskit_dtc_38_8.0403_80403_OptimizationLevel3,38,0.017932415008544002,74,74,4,4,113,338,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_10_4.8308_48308,qiskit_dtc_10_4.8308_48308_1e-08_ScanPartitioner3_QSearch,10,3.701331377029419,18,18,4,4,47,87,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_4.8308_48308,qiskit_dtc_10_4.8308_48308_1e-08_ScanPartitioner3_LEAP,10,3.73698878288269,18,18,4,4,47,87,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_4.8308_48308,qiskit_dtc_10_4.8308_48308_OptimizationLevel3,10,0.009142160415649001,18,18,4,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_35_8.0969_80969,qiskit_dtc_35_8.0969_80969_1e-08_ScanPartitioner3_QSearch,35,4.298820495605469,68,68,4,4,172,312,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.117647058823529,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_35_8.0969_80969,qiskit_dtc_35_8.0969_80969_1e-08_ScanPartitioner3_LEAP,35,3.899922132492065,68,68,4,4,172,312,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.117647058823529,23.88235294117647,2.0,4.176470588235294,,False,BQSkit
qiskit_dtc_35_8.0969_80969,qiskit_dtc_35_8.0969_80969_OptimizationLevel3,35,0.018713951110839,68,68,4,4,104,311,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_43_4.2661_42661,qiskit_dtc_43_4.2661_42661_1e-08_ScanPartitioner3_QSearch,43,4.013327360153198,84,84,4,4,212,384,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.095238095238095,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_43_4.2661_42661,qiskit_dtc_43_4.2661_42661_1e-08_ScanPartitioner3_LEAP,43,3.829977035522461,84,84,4,4,212,384,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.095238095238095,24.19047619047619,2.0,4.238095238095238,,False,BQSkit
qiskit_dtc_43_4.2661_42661,qiskit_dtc_43_4.2661_42661_OptimizationLevel3,43,0.017558813095092,84,84,4,4,128,383,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_45_6.6758_66758,qiskit_dtc_45_6.6758_66758_1e-08_ScanPartitioner3_QSearch,45,3.878890037536621,88,88,4,4,222,402,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.090909090909091,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_45_6.6758_66758,qiskit_dtc_45_6.6758_66758_1e-08_ScanPartitioner3_LEAP,45,4.343222379684448,88,88,4,4,222,402,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.090909090909091,23.90909090909091,2.0,4.181818181818182,,False,BQSkit
qiskit_dtc_45_6.6758_66758,qiskit_dtc_45_6.6758_66758_OptimizationLevel3,45,0.017611026763916002,88,88,4,4,134,401,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_29_7.4705_74705,qiskit_dtc_29_7.4705_74705_1e-08_ScanPartitioner3_QSearch,29,12.414401292800903,56,56,4,4,142,258,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.142857142857143,23.357142857142858,2.0,4.071428571428571,,False,BQSkit
qiskit_dtc_29_7.4705_74705,qiskit_dtc_29_7.4705_74705_1e-08_ScanPartitioner3_LEAP,29,4.028471946716309,56,56,4,4,142,258,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.142857142857143,24.071428571428573,2.0,4.214285714285714,,False,BQSkit
qiskit_dtc_29_7.4705_74705,qiskit_dtc_29_7.4705_74705_OptimizationLevel3,29,0.014014482498168002,56,56,4,4,86,257,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_17_8.1875_81875,qiskit_dtc_17_8.1875_81875_1e-08_ScanPartitioner3_QSearch,17,4.080062627792358,32,32,4,4,82,150,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.25,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_17_8.1875_81875,qiskit_dtc_17_8.1875_81875_1e-08_ScanPartitioner3_LEAP,17,-5.770545244216919,32,32,4,4,82,150,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.25,24.25,2.0,4.25,,False,BQSkit
qiskit_dtc_17_8.1875_81875,qiskit_dtc_17_8.1875_81875_OptimizationLevel3,17,0.013318300247192001,32,32,4,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_15_9.2583_92583,qiskit_dtc_15_9.2583_92583_1e-08_ScanPartitioner3_QSearch,15,4.212141036987305,28,28,4,4,72,132,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.2857142857142865,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_15_9.2583_92583,qiskit_dtc_15_9.2583_92583_1e-08_ScanPartitioner3_LEAP,15,3.534251451492309,28,28,4,4,72,132,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.2857142857142865,23.714285714285715,2.0,4.142857142857143,,False,BQSkit
qiskit_dtc_15_9.2583_92583,qiskit_dtc_15_9.2583_92583_OptimizationLevel3,15,0.011111497879028001,28,28,4,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_25_2.53_25300,qiskit_dtc_25_2.53_25300_1e-08_ScanPartitioner3_QSearch,25,4.444042444229126,48,48,4,4,122,222,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.166666666666667,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_25_2.53_25300,qiskit_dtc_25_2.53_25300_1e-08_ScanPartitioner3_LEAP,25,3.636042118072509,48,48,4,4,122,222,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.166666666666667,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_25_2.53_25300,qiskit_dtc_25_2.53_25300_OptimizationLevel3,25,0.012744426727294,48,48,4,4,74,221,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_6_2.5695_25695,qiskit_dtc_6_2.5695_25695_1e-08_ScanPartitioner3_QSearch,6,3.9996955394744873,10,10,4,4,27,51,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.666666666666667,19.666666666666668,1.666666666666666,3.333333333333333,,False,BQSkit
qiskit_dtc_6_2.5695_25695,qiskit_dtc_6_2.5695_25695_1e-08_ScanPartitioner3_LEAP,6,4.202309608459473,10,10,4,4,27,51,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.666666666666667,21.333333333333332,1.666666666666666,3.666666666666666,,False,BQSkit
qiskit_dtc_6_2.5695_25695,qiskit_dtc_6_2.5695_25695_OptimizationLevel3,6,0.014262676239013,10,10,4,4,17,50,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_34_8.2197_82197,qiskit_dtc_34_8.2197_82197_1e-08_ScanPartitioner3_QSearch,34,4.379031181335449,66,66,4,4,167,303,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9411764705882355,22.41176470588235,1.941176470588235,3.88235294117647,,False,BQSkit
qiskit_dtc_34_8.2197_82197,qiskit_dtc_34_8.2197_82197_1e-08_ScanPartitioner3_LEAP,34,3.846814393997192,66,66,4,4,167,303,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9411764705882355,23.294117647058822,1.941176470588235,4.058823529411764,,False,BQSkit
qiskit_dtc_34_8.2197_82197,qiskit_dtc_34_8.2197_82197_OptimizationLevel3,34,0.015586137771606001,66,66,4,4,101,302,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_14_9.4709_94709,qiskit_dtc_14_9.4709_94709_1e-08_ScanPartitioner3_QSearch,14,3.682182312011718,26,26,4,4,67,123,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.857142857142857,21.571428571428573,1.8571428571428572,3.714285714285714,,False,BQSkit
qiskit_dtc_14_9.4709_94709,qiskit_dtc_14_9.4709_94709_1e-08_ScanPartitioner3_LEAP,14,3.948942899703979,26,26,4,4,67,123,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.857142857142857,21.571428571428573,1.8571428571428572,3.714285714285714,,False,BQSkit
qiskit_dtc_14_9.4709_94709,qiskit_dtc_14_9.4709_94709_OptimizationLevel3,14,0.014734029769897001,26,26,4,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_23_8.7751_87751,qiskit_dtc_23_8.7751_87751_1e-08_ScanPartitioner3_QSearch,23,4.420130252838135,44,44,4,4,112,204,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.181818181818182,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_23_8.7751_87751,qiskit_dtc_23_8.7751_87751_1e-08_ScanPartitioner3_LEAP,23,-4.712243318557739,44,44,4,4,112,204,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.181818181818182,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_23_8.7751_87751,qiskit_dtc_23_8.7751_87751_OptimizationLevel3,23,0.013903617858886,44,44,4,4,68,203,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_36_2.5561_25561,qiskit_dtc_36_2.5561_25561_1e-08_ScanPartitioner3_QSearch,36,3.944038867950439,70,70,4,4,177,321,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.944444444444445,22.72222222222222,1.9444444444444442,3.944444444444444,,False,BQSkit
qiskit_dtc_36_2.5561_25561,qiskit_dtc_36_2.5561_25561_1e-08_ScanPartitioner3_LEAP,36,3.679094791412353,70,70,4,4,177,321,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.944444444444445,23.555555555555557,1.9444444444444442,4.111111111111111,,False,BQSkit
qiskit_dtc_36_2.5561_25561,qiskit_dtc_36_2.5561_25561_OptimizationLevel3,36,0.016539812088012,70,70,4,4,107,320,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_33_6.6287_66287,qiskit_dtc_33_6.6287_66287_1e-08_ScanPartitioner3_QSearch,33,8.35638165473938,64,64,4,4,162,294,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.125,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_33_6.6287_66287,qiskit_dtc_33_6.6287_66287_1e-08_ScanPartitioner3_LEAP,33,5.047508001327515,64,64,4,4,162,294,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.125,23.9375,2.0,4.1875,,False,BQSkit
qiskit_dtc_33_6.6287_66287,qiskit_dtc_33_6.6287_66287_OptimizationLevel3,33,0.022069215774536,64,64,4,4,98,293,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_6_2.2393_22393,qiskit_dtc_6_2.2393_22393_1e-08_ScanPartitioner3_QSearch,6,4.344563722610474,10,10,4,4,27,51,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.666666666666667,19.666666666666668,1.666666666666666,3.333333333333333,,False,BQSkit
qiskit_dtc_6_2.2393_22393,qiskit_dtc_6_2.2393_22393_1e-08_ScanPartitioner3_LEAP,6,3.5815505981445312,10,10,4,4,27,51,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.666666666666667,19.666666666666668,1.666666666666666,3.333333333333333,,False,BQSkit
qiskit_dtc_6_2.2393_22393,qiskit_dtc_6_2.2393_22393_OptimizationLevel3,6,0.008137941360473001,10,10,4,4,17,50,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_9_6.8225_68225,qiskit_dtc_9_6.8225_68225_1e-08_ScanPartitioner3_QSearch,9,3.768010377883911,16,16,4,4,42,78,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.5,23.0,2.0,4.0,,False,BQSkit
qiskit_dtc_9_6.8225_68225,qiskit_dtc_9_6.8225_68225_1e-08_ScanPartitioner3_LEAP,9,3.661495447158813,16,16,4,4,42,78,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.5,25.5,2.0,4.5,,False,BQSkit
qiskit_dtc_9_6.8225_68225,qiskit_dtc_9_6.8225_68225_OptimizationLevel3,9,0.010118961334228,16,16,4,4,26,77,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_18_4.6925_46925,qiskit_dtc_18_4.6925_46925_1e-08_ScanPartitioner3_QSearch,18,4.02047061920166,34,34,4,4,87,159,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.888888888888889,21.88888888888889,1.888888888888888,3.777777777777777,,False,BQSkit
qiskit_dtc_18_4.6925_46925,qiskit_dtc_18_4.6925_46925_1e-08_ScanPartitioner3_LEAP,18,3.101387977600097,34,34,4,4,87,159,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.888888888888889,23.0,1.888888888888888,4.0,,False,BQSkit
qiskit_dtc_18_4.6925_46925,qiskit_dtc_18_4.6925_46925_OptimizationLevel3,18,0.011524915695190001,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_22_5.4602_54602,qiskit_dtc_22_5.4602_54602_1e-08_ScanPartitioner3_QSearch,22,3.567673921585083,42,42,4,4,107,195,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.909090909090909,22.09090909090909,1.9090909090909092,3.818181818181818,,False,BQSkit
qiskit_dtc_22_5.4602_54602,qiskit_dtc_22_5.4602_54602_1e-08_ScanPartitioner3_LEAP,22,3.581702709197998,42,42,4,4,107,195,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.909090909090909,23.0,1.9090909090909092,4.0,,False,BQSkit
qiskit_dtc_22_5.4602_54602,qiskit_dtc_22_5.4602_54602_OptimizationLevel3,22,0.01625633239746,42,42,4,4,65,194,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_10_5.573_55730,qiskit_dtc_10_5.573_55730_1e-08_ScanPartitioner3_QSearch,10,3.707178354263305,18,18,4,4,47,87,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_5.573_55730,qiskit_dtc_10_5.573_55730_1e-08_ScanPartitioner3_LEAP,10,3.128451347351074,18,18,4,4,47,87,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
qiskit_dtc_10_5.573_55730,qiskit_dtc_10_5.573_55730_OptimizationLevel3,10,0.012661218643188001,18,18,4,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
qiskit_dtc_43_7.2325_72325,qiskit_dtc_43_7.2325_72325_1e-08_ScanPartitioner3_QSearch,43,4.167683124542236,84,84,4,4,212,384,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.095238095238095,23.0,2.0,4.0,,False,BQSkit
